GO_term,category,bin_edge,with_term_hist,without_term_hist
ALL_IDRs,cellcom,0.71,0.1389181791212117,0.0
ALL_IDRs,cellcom,0.72,0.13960338022392868,0.0
ALL_IDRs,cellcom,0.73,0.13061963243275057,0.0
ALL_IDRs,cellcom,0.74,0.121382106455381,0.0
ALL_IDRs,cellcom,0.75,0.11656032091774303,0.0
ALL_IDRs,cellcom,0.76,0.11173853538010506,0.0
ALL_IDRs,cellcom,0.77,0.10963217643471584,0.0
ALL_IDRs,cellcom,0.78,0.10255176503997378,0.0
ALL_IDRs,cellcom,0.79,0.09932878207534208,0.0
ALL_IDRs,cellcom,0.8,0.09189308121993195,0.0
ALL_IDRs,cellcom,0.81,0.0919184590385511,0.0
ALL_IDRs,cellcom,0.8200000000000001,0.08714742913815145,0.0
ALL_IDRs,cellcom,0.8300000000000001,0.08450813600176106,0.0
ALL_IDRs,cellcom,0.84,0.07747848024425635,0.0
ALL_IDRs,cellcom,0.85,0.0752959878430097,0.0
ALL_IDRs,cellcom,0.86,0.07209838269699716,0.0
ALL_IDRs,cellcom,0.87,0.06628686223321245,0.0
ALL_IDRs,cellcom,0.88,0.06499259348363594,0.0
ALL_IDRs,cellcom,0.89,0.06062760868114263,0.0
ALL_IDRs,cellcom,0.9,0.05570431186902807,0.0
ALL_IDRs,cellcom,0.91,0.05512062204078769,0.0
ALL_IDRs,cellcom,0.92,0.05347106383054313,0.0
ALL_IDRs,cellcom,0.93,0.056922447162747136,0.0
ALL_IDRs,cellcom,0.9400000000000001,0.054689199124262185,0.0
ALL_IDRs,cellcom,0.9500000000000001,0.04735500954332917,0.0
ALL_IDRs,cellcom,0.96,0.04748189863642438,0.0
ALL_IDRs,cellcom,0.97,0.049131456846668954,0.0
ALL_IDRs,cellcom,0.98,0.06311463490581905,0.0
ALL_IDRs,cellcom,0.99,0.16097150350125058,0.0
Golgi apparatus,cellcom,0.0,18.38272369269261,20.906069457789222
Golgi apparatus,cellcom,0.01,7.207184206999113,7.58918638745332
Golgi apparatus,cellcom,0.02,4.929249347383471,5.298703232200977
Golgi apparatus,cellcom,0.03,4.12345143192683,4.242706628858631
Golgi apparatus,cellcom,0.04,3.5838061744863627,3.6555425209430683
Golgi apparatus,cellcom,0.05,3.169578176758556,3.305179489370972
Golgi apparatus,cellcom,0.06,2.990866559865198,3.1173156479220947
Golgi apparatus,cellcom,0.07,2.6717386725556413,2.8121954346384657
Golgi apparatus,cellcom,0.08,2.519514670308981,2.505613996876289
Golgi apparatus,cellcom,0.09,2.2188962004633717,2.2905107255255217
Golgi apparatus,cellcom,0.1,2.127306496805531,2.140335447513783
Golgi apparatus,cellcom,0.11,1.9702955762492271,1.9663394534744758
Golgi apparatus,cellcom,0.12,1.905193487238074,1.865597675274564
Golgi apparatus,cellcom,0.13,1.8289219221710893,1.7694601326957233
Golgi apparatus,cellcom,0.14,1.6537207120381454,1.6611640996444843
Golgi apparatus,cellcom,0.15,1.5547910669721772,1.5659915166269411
Golgi apparatus,cellcom,0.16,1.5174531041569586,1.473768952839668
Golgi apparatus,cellcom,0.17,1.4683074095112902,1.3910581332995164
Golgi apparatus,cellcom,0.18,1.3658673576849174,1.339170879174655
Golgi apparatus,cellcom,0.19,1.274915909801693,1.261339997987369
Golgi apparatus,cellcom,0.2,1.262789050083933,1.2024223242016017
Golgi apparatus,cellcom,0.21,1.202154751495113,1.1508383430817215
Golgi apparatus,cellcom,0.22,1.135457023047415,1.077198143417803
Golgi apparatus,cellcom,0.23,1.1124798151611297,1.0206515131255198
Golgi apparatus,cellcom,0.24,1.027272669249474,0.9865195149286128
Golgi apparatus,cellcom,0.25,1.010678019109377,0.9485828190328615
Golgi apparatus,cellcom,0.26,0.9723826726322297,0.9061521686087619
Golgi apparatus,cellcom,0.27,0.9567454061540612,0.8741155111735417
Golgi apparatus,cellcom,0.28,0.9018554095368221,0.8320984148471474
Golgi apparatus,cellcom,0.29,0.8776016901012904,0.792810775565569
Golgi apparatus,cellcom,0.3,0.8463271571449535,0.7679699594303424
Golgi apparatus,cellcom,0.31,0.8099465779916636,0.7309155122763528
Golgi apparatus,cellcom,0.32,0.7502696630647759,0.711368188591696
Golgi apparatus,cellcom,0.33,0.7652686737683253,0.6877404644763916
Golgi apparatus,cellcom,0.34,0.7221864089815346,0.6553453934898308
Golgi apparatus,cellcom,0.35000000000000003,0.6950605385602259,0.6166643002182215
Golgi apparatus,cellcom,0.36,0.6609138546180992,0.5988539037439047
Golgi apparatus,cellcom,0.37,0.63123496109831,0.5607517862090732
Golgi apparatus,cellcom,0.38,0.6325114726475483,0.5507713473178943
Golgi apparatus,cellcom,0.39,0.565175488425231,0.531417015545498
Golgi apparatus,cellcom,0.4,0.5559207796932538,0.5086715401719554
Golgi apparatus,cellcom,0.41000000000000003,0.5629415932140672,0.49017188686814334
Golgi apparatus,cellcom,0.42,0.5524103729328487,0.4646693841765927
Golgi apparatus,cellcom,0.43,0.5198593284272734,0.44374354683293343
Golgi apparatus,cellcom,0.44,0.4850743887105314,0.4290485912279658
Golgi apparatus,cellcom,0.45,0.4630545644861718,0.4205569470885098
Golgi apparatus,cellcom,0.46,0.48954217913286524,0.4062204050348829
Golgi apparatus,cellcom,0.47000000000000003,0.43369479885369466,0.38204127545597966
Golgi apparatus,cellcom,0.48,0.4419921239237408,0.3738804745946822
Golgi apparatus,cellcom,0.49,0.42156793913592894,0.36150142193683893
Golgi apparatus,cellcom,0.5,0.3912507898415208,0.3432223308184646
Golgi apparatus,cellcom,0.51,0.37369875603949493,0.3316152458096628
Golgi apparatus,cellcom,0.52,0.3580614895613265,0.3178025389464569
Golgi apparatus,cellcom,0.53,0.34880678082934924,0.3012328047652458
Golgi apparatus,cellcom,0.54,0.3175322478730124,0.28877104128786235
Golgi apparatus,cellcom,0.55,0.31338358533798805,0.28083080261200744
Golgi apparatus,cellcom,0.56,0.3283825960415374,0.2708503637208287
